date,Account,net_pnl,pnl_std,max_adverse_excursion,total_gross_win,total_gross_loss,total_volume,trade_frequency,win_rate,avg_leverage,aggression_score,is_long_sum,is_short_sum,margin_used_sum,sentiment_score,sentiment_class,profit_factor,roe,risk_adjusted_return,avg_trade_size,pnl_efficiency,avg_loss_severity,long_short_ratio,panic_score,risk_sentiment_interaction,prev_net_pnl,prev_total_volume,prev_sentiment_score,prev_win_rate,prev_avg_leverage,target_profitable_next_day
2025-02-19 00:00:00+00:00,0x4f93fead39b70a1824f981a54d4e55b278e9f760,223968.37089299998,480.8630643750043,-18993.46842,280320.433117,56352.062224,76490050.69,3737,0.39175809472839174,10752.882414806525,1.0,2107,1630,6064.86799,44.0,Fear,4.974448530432187,36.92881217897704,465.7633066164066,20468.303636606903,0.002928071937103327,24.7919323466784,1.292638036809816,605947098.9265327,473126.82625148713,111230.498007,33455719.11,74.0,0.3282442748091603,11237.499330742643,1.0
2025-06-15 00:00:00+00:00,0x4f93fead39b70a1824f981a54d4e55b278e9f760,7687.978187,171.46481375754541,-0.24338,7688.241077,0.26289,1847180.41,105,0.49523809523809526,6361.99350772842,1.0,42,63,-88.27041,50.0,Neutral,29245.087591768417,-87.09575708326267,44.83706026048557,17592.19438095238,0.004162007211304282,0.004960188679245283,0.6666666666666666,1672.5044732467243,318099.675386421,223968.37089299998,76490050.69,44.0,0.39175809472839174,10752.882414806525,0.0
2024-10-27 00:00:00+00:00,0x513b8629fe877bb581bf244e326a047b249c4ff1,0.0,0.0,0.0,0.0,0.0,727332.09,223,0.0,1.2151226222363678,1.0,223,0,3998116.42271475,74.0,Greed,0.0,0.0,,3261.5788789237668,0.0,0.0,223.0,0.0,89.91907404549121,,,,,,1.0
2025-02-19 00:00:00+00:00,0x513b8629fe877bb581bf244e326a047b249c4ff1,403501.648209,738.7965526048855,-29370.1198,513228.233024,109726.584815,163514779.13,5777,0.4156136402977324,1125.4426814674239,0.6868616929202008,2646,3131,19789387.09562017,44.0,Fear,4.677337163908887,0.020389800162042605,546.1607079598759,28304.44506318158,0.0024676769302192677,32.50195047837678,0.8450974129671032,123490981.84245631,49519.47798456665,0.0,727332.09,74.0,0.0,1.2151226222363678,1.0
2025-06-15 00:00:00+00:00,0x513b8629fe877bb581bf244e326a047b249c4ff1,436920.907007,544.4731648342776,-6123.212194,498637.56582899997,61716.658822,256634445.14,6236,0.4021808851828095,1543.35769709738,0.8484605516356639,3499,2737,24314701.97617,50.0,Neutral,8.079464691488642,0.01796941239235468,802.4654569339272,41153.69550032072,0.0017025029776055573,16.554897752682404,1.278407014979905,95250880.43206662,77167.884854869,403501.648209,163514779.13,44.0,0.4156136402977324,1125.4426814674239,0.0
2024-10-27 00:00:00+00:00,0x6d6a4b953f202f8df5bed40692e7fd865318264a,101539.274031,859.6929228916874,1.390236,101539.274031,0.0,131367.84,250,1.0,0.06611597861477994,0.936,0,250,2007365.35,74.0,Greed,100.0,0.05058335495877718,118.11109679658595,525.47136,0.7729385976887494,0.0,0.0,0.0,4.892582417493716,,,,,,1.0
2025-02-19 00:00:00+00:00,0x6d6a4b953f202f8df5bed40692e7fd865318264a,6979.340871,41.94293156824354,-60.5786,7072.943461,93.60258999999999,509692.65,572,0.2692307692307692,3059.8420242288025,0.9615384615384616,346,226,-970649.44160416,44.0,Fear,75.56354435277913,-0.007190382615855088,166.40088353491018,891.0710664335664,0.013693234287369065,0.2239296411483253,1.5309734513274336,286409.13845865865,134633.04906606732,101539.274031,131367.84,74.0,1.0,0.06611597861477994,1.0
2025-06-15 00:00:00+00:00,0x6d6a4b953f202f8df5bed40692e7fd865318264a,212.60187,5.251694344868365,0.0,212.60187,0.0,86997.02,153,0.1111111111111111,-520.8860610593554,1.0,17,136,-153906.76643,50.0,Neutral,100.0,-0.0013813679211868554,40.48252926367308,568.6079738562091,0.0024437833617749205,0.0,0.125,-0.0,-26044.303052967767,6979.340871,509692.65,44.0,0.2692307692307692,3059.8420242288025,0.0
2024-10-27 00:00:00+00:00,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,327545.999992,3372.2073376209764,0.0,327545.999992,0.0,3294849.97,202,0.5148514851485149,-179.50251868922984,0.0,104,98,-45950.1104,74.0,Greed,100.0,-7.128296257412257,97.1310382780547,16311.138465346536,0.09941150673758901,0.0,1.0612244897959184,-0.0,-13283.186383003009,,,,,,1.0
2025-02-19 00:00:00+00:00,0x72743ae2822edd658c0c50608fd7c5c501b2afbd,98269.195073,2821.637291156752,-35681.74723,158262.170077,59992.975004,7547409.37,932,0.43991416309012876,4.354072185187449,0.09120171673819742,299,633,240714.55277926,44.0,Fear,2.6380117016441997,0.4082395266027592,34.827011742786325,8098.078723175966,0.013020255064420866,114.92907088888889,0.47235387045813587,261213.74377156227,191.57917614824774,327545.999992,3294849.97,74.0,0.5148514851485149,-179.50251868922984,1.0
